Zone,CH Num,CH Name,RX Freq,TX Freq,RX TS,TX TS,RX CC,TX CC,Type,Power,Bandwidth,RX Only,Contact Name,RX Group Name,Scan List Name,Alarm,Prompt,PCT,MSG Type,TX Policy,EAS,TX Tone Type,TX Tone,RX Tone Type,RX Tone,APRS CH,Relay Monitor,Relay Mode
Alabama,3,Alabama Li,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alabama Li,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,4,Gulf Coast,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Gulf Coast,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,5,Old Quadne,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Old Quadne,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,6,Alabama AL,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alabama AL,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,7,Huntsville,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Huntsville,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,8,Central Al,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Central Al,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,9,Northwest ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Northwest ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,10,East Alaba,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,East Alaba,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,11,Tuscaloosa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Tuscaloosa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,12,Tallapoosa,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Tallapoosa,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,13,Chelsea, A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Chelsea, A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,14,96 ARC, AL,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,96 ARC, AL,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,15,Alexander,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alexander,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,16,Pinson, AL,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Pinson, AL,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,17,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,18,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,19,FDMR Alaba,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Alaba,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,20,FDMR Alaba,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Alaba,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alabama,21,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Alaska,1,Alaska,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alaska,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,2,Alaska TAC,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alaska TAC,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,3,AK Contest,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,AK Contest,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,4,Alaska Sky,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Alaska Sky,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,5,Fairbanks ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Fairbanks ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,6,FDMR Alask,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Alask,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,7,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,8,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Alaska,9,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Arizona,1,Arizona,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arizona,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,2,Arizona TA,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arizona TA,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,3,Arizona Em,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arizona Em,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,4,AZ OEI Rpt,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,AZ OEI Rpt,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,5,Tucson Ari,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Tucson Ari,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,6,Payson Ari,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Payson Ari,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,7,Ash Fork A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ash Fork A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,8,Pinetop-La,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Pinetop-La,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,9,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,10,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,11,FDMR Arizo,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Arizo,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arizona,12,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

Arkansas,1,Arkansas,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arkansas,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,2,Arkansas T,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arkansas T,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,3,Arkansas W,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arkansas W,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,4,Arkansas A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Arkansas A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,5,North Cent,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,North Cent,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,6,Northwest,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Northwest,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,7,LittleRock,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,LittleRock,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,8,Little Roc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Little Roc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,9,Harrison, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Harrison, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,10,Jonesboro,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Jonesboro,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,11,Mena, AR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Mena, AR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,12,HotSprings,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,HotSprings,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,13,Pine Bluff,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Pine Bluff,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,14,Jasper, AR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Jasper, AR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,15,Malvern, A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Malvern, A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,16,Marianna, ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Marianna, ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,17,Royal, AR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Royal, AR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,18,Conway, AR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Conway, AR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,19,2M Crew, A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,2M Crew, A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,20,Geeks Jeep,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Geeks Jeep,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,21,KC5DJR-R,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,KC5DJR-R,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,22,BM Disconn,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Disconn,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,23,BM Parrot-,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BM Parrot-,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,24,FDMR Arkan,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Arkan,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,25,FDMR Arkan,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Arkan,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,26,FDMR NW Ar,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR NW Ar,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,27,FDMR FAY A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR FAY A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,28,FDMR Littl,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Littl,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
Arkansas,29,FDMR Disc,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,FDMR Disc,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF

California,1,California,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,California,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,2,California,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,California,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,3,California,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,California,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,4,Mtn West,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Mtn West,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,5,Mtn West-1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Mtn West-1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,6,CalNet,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,CalNet,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,7,NorCal All,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal All,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,8,SoCal,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SoCal,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,9,SoCal 1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SoCal 1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,10,NorCal,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,11,NorCal 1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal 1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,12,NorCal Dis,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal Dis,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,13,NorCal 515,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal 515,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,14,NorCal-DMR,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,NorCal-DMR,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,15,Western St,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Western St,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,16,Ventura Co,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ventura Co,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,17,Ventura Co,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Ventura Co,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,18,Palos Verd,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Palos Verd,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,19,PVARC-?,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,PVARC-?,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,20,SantaBarba,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,SantaBarba,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,21,Clara Coun,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Clara Coun,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,22,Sonoma Co,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Sonoma Co,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,23,BayNet,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BayNet,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,24,BayCom-1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BayCom-1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,25,BayCom-2,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,BayCom-2,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,26,Bay Area A,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Bay Area A,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,27,Bay Area-1,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Bay Area-1,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,28,San Franci,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,San Franci,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,29,San Franci,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,San Franci,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,30,California,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,California,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,31,PAPA Chat,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,PAPA Chat,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,32,PAPA Bridg,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,PAPA Bridg,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,33,CA Alert R,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,CA Alert R,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,34,PINOYHAMS,,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,PINOYHAMS,,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,35,CA FDMRCCU,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,CA FDMRCCU,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,36,Tri-Lert E,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Tri-Lert E,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,37,California,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,California,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,38,Kings of D,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Kings of D,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,39,C.A.R.E.S.,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,C.A.R.E.S.,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
California,40,Jefferson ,438800000,438800000,ON,ON,1,1,DIGITAL,HIGH,12.5KHz,OFF,Jefferson ,OFF,OFF,OFF,OFF,PATCS,UNCONFIRMED,IMPOLITE,OFF,OFF,0,OFF,0,0,OFF,OFF
